A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,A85,A86
13.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,5.0,7.0,2.0,1.0,1.0,4.0,5.0,4.0,5.0,1.0,3.0,0.0,0.0,5.0,2.0,,5.0,3.0,1.0,2.0,0.0,7.0,2.0,7.0,1.0,2.0,5.0,4.0,1.0,4.0,5.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36.0,1.0,3.0,3.0,8.0,1.0,4.0,1.0,4.0,7.0,1.0,3.0,2.0,4.0,4.0,1.0,3.0,6.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,4.0,1.0,4.0,5.0,5.0,2.0,3.0,7.0,2.0,3.0,4.0,2.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
9.0,1.0,2.0,2.0,3.0,1.0,4.0,0.0,5.0,5.0,0.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,1.0,0.0,3.0,4.0,0.0,3.0,2.0,1.0,4.0,0.0,8.0,1.0,4.0,1.0,5.0,8.0,1.0,6.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,1.0,2.0,4.0,7.0,0.0,3.0,0.0,6.0,3.0,1.0,6.0,6.0,3.0,0.0,1.0,982.0,7.0,0.0,0.0,1.0,3.0,5.0,2.0,0.0,2.0,1.0,6.0,1.0,4.0,5.0,2.0,0.0,7.0,9.0,0.0,,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33.0,1.0,3.0,2.0,8.0,0.0,4.0,0.0,5.0,9.0,0.0,0.0,0.0,3.0,6.0,153.0,4.0,5.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,2.0,2.0,5.0,2.0,0.0,9.0,9.0,0.0,0.0,9.0,0.0,1.0,5.0,4.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
33.0,2.0,4.0,2.0,8.0,0.0,5.0,1.0,4.0,8.0,1.0,0.0,0.0,1.0,277.0,0.0,4.0,5.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,2.0,3.0,5.0,0.0,2.0,7.0,5.0,4.0,0.0,9.0,0.0,1.0,7.0,2.0,1.0,0.0,4.0,3.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3.0,1.0,5.0,3.0,1.0,1.0,5.0,2.0,3.0,5.0,1.0,4.0,0.0,4.0,5.0,0.0,9.0,0.0,4.0,2.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,9.0,5.0,1.0,2.0,5.0,4.0,3.0,2.0,3.0,2.0,1.0,5.0,6.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
31.0,1.0,3.0,4.0,7.0,0.0,3.0,0.0,6.0,7.0,0.0,2.0,2.0,3.0,4.0,0.0,3.0,6.0,4.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0,9.0,0.0,4.0,2.0,3.0,9.0,0.0,3.0,4.0,2.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
24.0,1.0,2.0,3.0,5.0,3.0,1.0,1.0,5.0,3.0,2.0,5.0,5.0,4.0,2.0,0.0,8.0,1.0,1.0,0.0,0.0,5.0,2.0,2.0,1.0,2.0,6.0,2.0,0.0,2.0,7.0,5.0,2.0,2.0,8.0,1.0,4.0,5.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.0,1.0,3.0,2.0,3.0,0.0,4.0,0.0,5.0,9.0,0.0,0.0,0.0,1.0,8.0,1.0,2.0,7.0,1.0,0.0,0.0,2.0,4.0,2.0,1.0,1.0,2.0,6.0,1.0,6.0,3.0,8.0,1.0,1.0,7.0,2.0,2.0,4.0,4.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,1.0,2.0,2.0,5.0,0.0,5.0,3.0,2.0,3.0,4.0,3.0,1.0,8.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,5.0,1.0,4.0,0.0,8.0,1.0,444.0,1.0,5.0,9.0,0.0,7.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
36.0,1.0,3.0,4.0,8.0,0.0,6.0,0.0,3.0,7.0,0.0,2.0,0.0,3.0,6.0,0.0,4.0,6.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,0.0,4.0,5.0,0.0,1.0,8.0,7.0,,0.0,7.0,2.0,4.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
39.0,1.0,3.0,3.0,9.0,1.0,4.0,2.0,3.0,5.0,2.0,3.0,2.0,3.0,6.0,2.0,4.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,8.0,6.0,2.0,2.0,6.0,3.0,2.0,4.0,3.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
41.0,1.0,3.0,3.0,10.0,0.0,7.0,0.0,3.0,8.0,1.0,1.0,1.0,3.0,5.0,1.0,4.0,5.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,4.0,0.0,2.0,7.0,5.0,4.0,0.0,588.0,3.0,3.0,4.0,4.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.0,1.0,3.0,3.0,3.0,1.0,7.0,0.0,1.0,6.0,0.0,3.0,2.0,4.0,4.0,4.0,4.0,,3.0,0.0,0.0,5.0,1.0,1.0,3.0,2.0,3.0,2.0,0.0,0.0,9.0,6.0,3.0,2.0,5.0,4.0,1.0,,4.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.0,1.0,3.0,3.0,3.0,1.0,4.0,2.0,3.0,7.0,1.0,2.0,1.0,3.0,6.0,1.0,7.0,1.0,3.0,0.0,0.0,6.0,1.0,1.0,2.0,2.0,5.0,2.0,0.0,7.0,2.0,7.0,2.0,619.0,6.0,3.0,1.0,5.0,4.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36.0,1.0,2.0,3.0,8.0,1.0,395.0,2.0,3.0,5.0,1.0,3.0,0.0,2.0,7.0,0.0,2.0,7.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,4.0,3.0,3.0,9.0,0.0,6.0,1.0,3.0,,2.0,3.0,3.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
39.0,1.0,2.0,4.0,9.0,4.0,4.0,0.0,2.0,9.0,0.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,4.0,3.0,6.0,4.0,4.0,2.0,7.0,2.0,0.0,4.0,1.0,1.0,4.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
13.0,2.0,4.0,3.0,3.0,0.0,4.0,2.0,4.0,8.0,1.0,1.0,1.0,3.0,6.0,1.0,7.0,2.0,4.0,0.0,0.0,3.0,3.0,0.0,1.0,3.0,3.0,3.0,0.0,1.0,8.0,8.0,0.0,1.0,4.0,5.0,0.0,5.0,4.0,0.0,0.0,4.0,6.0,0.0,516.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
41.0,1.0,2.0,3.0,10.0,0.0,9.0,0.0,0.0,5.0,0.0,4.0,4.0,3.0,,0.0,3.0,6.0,0.0,0.0,2.0,0.0,3.0,5.0,0.0,3.0,0.0,6.0,0.0,0.0,9.0,3.0,2.0,4.0,7.0,2.0,6.0,3.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3.0,1.0,3.0,3.0,1.0,1.0,4.0,70.0,3.0,5.0,1.0,3.0,0.0,3.0,6.0,0.0,2.0,7.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,1.0,3.0,3.0,3.0,7.0,2.0,6.0,1.0,2.0,7.0,2.0,3.0,287.0,2.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,2.0,4.0,2.0,2.0,0.0,6.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,8.0,4.0,5.0,1.0,5.0,1.0,0.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,0.0,9.0,8.0,1.0,0.0,3.0,6.0,0.0,3.0,5.0,2.0,0.0,5.0,8.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,4.0,0.0,0.0,358.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
27.0,1.0,3.0,3.0,6.0,2.0,5.0,2.0,1.0,7.0,0.0,2.0,2.0,2.0,6.0,1.0,5.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,5.0,3.0,0.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,1.0,3.0,6.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33.0,1.0,3.0,3.0,314.0,1.0,5.0,1.0,3.0,7.0,1.0,2.0,2.0,3.0,5.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,6.0,6.0,2.0,1.0,5.0,4.0,3.0,2.0,3.0,2.0,1.0,4.0,819.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
33.0,1.0,3.0,3.0,8.0,1.0,5.0,1.0,3.0,7.0,1.0,2.0,2.0,3.0,5.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,6.0,6.0,2.0,1.0,5.0,4.0,3.0,2.0,3.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
33.0,1.0,4.0,3.0,3.0,0.0,5.0,2.0,3.0,7.0,1.0,1.0,1.0,3.0,6.0,2.0,5.0,3.0,4.0,0.0,0.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,0.0,1.0,8.0,8.0,0.0,1.0,5.0,4.0,0.0,5.0,4.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
8.0,1.0,3.0,3.0,2.0,1.0,6.0,2.0,2.0,8.0,0.0,1.0,59.0,2.0,6.0,4.0,3.0,2.0,5.0,1.0,0.0,2.0,2.0,1.0,4.0,2.0,1.0,3.0,0.0,2.0,7.0,6.0,3.0,1.0,4.0,5.0,1.0,1.0,5.0,3.0,0.0,6.0,7.0,2.0,0.0,0.0,6.0,0.0,0.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
23.0,1.0,2.0,2.0,5.0,0.0,5.0,3.0,2.0,3.0,4.0,3.0,1.0,8.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,5.0,1.0,5.0,0.0,8.0,1.0,4.0,10.0,5.0,9.0,0.0,7.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
8.0,1.0,3.0,3.0,2.0,2.0,6.0,0.0,2.0,9.0,0.0,0.0,0.0,3.0,6.0,5.0,3.0,2.0,4.0,0.0,0.0,5.0,0.0,0.0,3.0,2.0,3.0,2.0,0.0,0.0,9.0,7.0,2.0,0.0,2.0,7.0,0.0,5.0,0.0,4.0,0.0,7.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1
35.0,1.0,3.0,3.0,8.0,0.0,5.0,1.0,3.0,6.0,2.0,1.0,1.0,4.0,4.0,1.0,3.0,6.0,2.0,0.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,5.0,1.0,5.0,4.0,6.0,1.0,2.0,6.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39.0,1.0,4.0,2.0,9.0,2.0,0.0,2.0,5.0,9.0,0.0,0.0,0.0,3.0,6.0,2.0,4.0,4.0,2.0,0.0,0.0,3.0,5.0,0.0,2.0,0.0,3.0,5.0,0.0,0.0,9.0,9.0,0.0,0.0,7.0,2.0,0.0,5.0,4.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
10.0,1.0,4.0,2.0,3.0,0.0,5.0,0.0,4.0,9.0,0.0,0.0,0.0,3.0,6.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,5.0,0.0,3.0,6.0,7.0,1.0,1.0,5.0,4.0,2.0,7.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0,0
33.0,1.0,3.0,3.0,8.0,0.0,7.0,0.0,2.0,9.0,0.0,0.0,0.0,5.0,4.0,0.0,2.0,7.0,1.0,0.0,2.0,1.0,5.0,2.0,1.0,1.0,534.0,4.0,3.0,5.0,4.0,8.0,1.0,0.0,8.0,1.0,4.0,3.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3.0,1.0,3.0,3.0,1.0,0.0,3.0,1.0,5.0,6.0,1.0,3.0,2.0,3.0,4.0,2.0,3.0,5.0,3.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,5.0,4.0,5.0,1.0,3.0,7.0,2.0,3.0,2.0,4.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.0,1.0,3.0,2.0,3.0,2.0,2.0,0.0,5.0,6.0,2.0,2.0,2.0,3.0,5.0,2.0,4.0,4.0,2.0,1.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,6.0,3.0,6.0,1.0,3.0,5.0,4.0,2.0,3.0,3.0,2.0,1.0,5.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25.0,1.0,2.0,3.0,6.0,0.0,5.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,1.0,3.0,5.0,2.0,1.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,6.0,3.0,6.0,,3.0,8.0,1.0,4.0,3.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.0,1.0,3.0,3.0,3.0,2.0,4.0,0.0,4.0,8.0,1.0,0.0,0.0,4.0,5.0,1.0,7.0,1.0,4.0,0.0,0.0,4.0,1.0,2.0,3.0,2.0,2.0,4.0,0.0,8.0,1.0,9.0,0.0,0.0,6.0,3.0,3.0,3.0,3.0,1.0,0.0,3.0,4.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
31.0,1.0,2.0,4.0,7.0,0.0,4.0,0.0,5.0,5.0,2.0,2.0,2.0,3.0,4.0,0.0,1.0,8.0,2.0,0.0,0.0,1.0,4.0,4.0,1.0,1.0,2.0,3.0,4.0,8.0,1.0,4.0,0.0,5.0,8.0,1.0,5.0,4.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
688.0,1.0,4.0,3.0,7.0,0.0,3.0,0.0,6.0,9.0,0.0,0.0,0.0,150.0,4.0,0.0,1.0,8.0,1.0,0.0,0.0,4.0,1.0,5.0,0.0,1.0,0.0,4.0,5.0,4.0,5.0,,0.0,0.0,4.0,5.0,1.0,4.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
38.0,1.0,4.0,3.0,9.0,2.0,5.0,1.0,2.0,7.0,0.0,2.0,2.0,2.0,6.0,2.0,2.0,5.0,2.0,1.0,0.0,2.0,3.0,3.0,2.0,1.0,1.0,5.0,2.0,5.0,4.0,5.0,4.0,0.0,7.0,2.0,4.0,5.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
